"date_created","pub_date","journal_title","article_title","selected"
2015106,"2015Oct","JAMA pediatrics","Integrated Medical-Behavioral Care Compared With Usual Primary Care for Child and Adolescent Behavioral Health: A Meta-analysis.",NA
2015106,"2015Oct","JAMA pediatrics","The Effectiveness of Integrated Care on Pediatric Behavioral Health: Outcomes and Opportunities.",NA
2015106,"2015Oct","JAMA pediatrics","Global Collaboration to Develop New and Existing Drugs for Neonates.",NA
2015106,"2015Oct","JAMA pediatrics","Moral Distress in Pediatric Intensive Care.",NA
2015106,"2015Oct","JAMA pediatrics","Influenza A Virus Infection, Innate Immunity, and Childhood.",NA
2015106,"2015Oct","JAMA pediatrics","Same-Hospital Readmission Rates as a Measure of Pediatric Quality of Care.",NA
201584,"2015Aug","JAMA pediatrics","Effects of a Birth Hospital's Neonatal Intensive Care Unit Level and Annual Volume of Very Low-Birth-Weight Infant Deliveries on Morbidity and Mortality.",NA
201584,"2015Aug","JAMA pediatrics","Lung Ultrasonography Score to Evaluate Oxygenation and Surfactant Need in Neonates Treated With Continuous Positive Airway Pressure.",NA
201584,"2015Aug","JAMA pediatrics","Speech and Language Delays in Young Children.",NA
201584,"2015Aug","JAMA pediatrics","Incorrect and Misleading Data.",NA
201584,"2015Aug","JAMA pediatrics","Errors and Misleading Data in Table.",NA
201584,"2015Aug","JAMA pediatrics","Error in SD Value in Table.",NA
201584,"2015Aug","JAMA pediatrics","Error in Text.",NA
201584,"2015Aug","JAMA pediatrics","Errors in Abstract and Text.",NA
201584,"2015Aug","JAMA pediatrics","The Broad Approach of a Structural Intervention Study and the Lack of Effect Detection--Reply.",NA
201584,"2015Aug","JAMA pediatrics","The Broad Approach of a Structural Intervention Study and the Lack of Effect Detection: Target Population and Sampling Issues.",NA
201584,"2015Aug","JAMA pediatrics","Infant With a Unilateral Parotid Mass, Recurrent Otitis Media, and Macrocephaly. Plexiform neurofibroma.",NA
201599,"2015Sep","JAMA pediatrics","Logic Models--Tools to Bridge the Theory-Research-Practice Divide.",NA
201599,"2015Sep","JAMA pediatrics","Epidemiologic Trends in Neonatal Intensive Care, 2007-2012.",NA
201599,"2015Sep","JAMA pediatrics","The Concern for Supply-Sensitive Neonatal Intensive Care Unit Care: If You Build Them, They Will Come.",NA
201599,"2015Sep","JAMA pediatrics","Benchmarking Overuse of Medical Interventions for Bronchiolitis.",NA
201599,"2015Sep","JAMA pediatrics","Association of Child Poverty, Brain Development, and Academic Achievement.",NA
201599,"2015Sep","JAMA pediatrics","Geographic Variation in Hospitalization for Lower Respiratory Tract Infections Across One County.",NA
201599,"2015Sep","JAMA pediatrics","Poverty's Most Insidious Damage: The Developing Brain.",NA
201599,"2015Sep","JAMA pediatrics","Diagnosis, Evaluation, and Management of Patent Ductus Arteriosus in Preterm Neonates.",NA
201599,"2015Sep","JAMA pediatrics","An Evidence-Based Discussion of Heading the Ball and Concussions in High School Soccer.",NA
2015128,"2015Dec","JAMA pediatrics","Trajectory Analysis of the Campus Serial Rapist Assumption.",NA
2015128,"2015Dec","JAMA pediatrics","Campus Sexual Assault Perpetration: What Else We Need to Know.",NA
201599,"2015Sep","JAMA pediatrics","Are Fire Policies Fair When They Mandate the Use of Chemical Flame Retardants Without Mandating Their Safety Testing?",NA
201599,"2015Sep","JAMA pediatrics","When the Health Care Worker Is Sick: Primum Non Nocere.",NA
201577,"2015Jul","JAMA pediatrics","Comparison of US Birth Weight References and the International Fetal and Newborn Growth Consortium for the 21st Century Standard.",NA
201577,"2015Jul","JAMA pediatrics","Anthropometric Characterization of Impaired Fetal Growth: Risk Factors for and Prognosis of Newborns With Stunting or Wasting.",NA
201577,"2015Jul","JAMA pediatrics","Sleep Terrors and Sleepwalking: Common Parasomnias of Childhood.",NA
201577,"2015Jul","JAMA pediatrics","Error in Abstract.",NA
201577,"2015Jul","JAMA pediatrics","Incorrect Information in Text.",NA
201577,"2015Jul","JAMA pediatrics","Sequential Intravenous Oral Antibiotic Therapy for Osteomyelitis: How Short Is Long Enough?",NA
201577,"2015Jul","JAMA pediatrics","Behavioral Epigenetics of Family-Centered Care in the Neonatal Intensive Care Unit.",NA
201577,"2015Jul","JAMA pediatrics","Recurrent Right-Sided Ptosis in a Child. Recurrent Painful Ophthalmoplegic Neuropathy.",NA
201599,"2015Sep","JAMA pediatrics","Promoting Informed Decision Making for Comparative Effectiveness Randomized Trials.",NA
201599,"2015Sep","JAMA pediatrics","Reasons Why Physicians and Advanced Practice Clinicians Work While Sick: A Mixed-Methods Analysis.",NA
201599,"2015Sep","JAMA pediatrics","Maternal Mild Thyroid Hormone Insufficiency in Early Pregnancy and Attention-Deficit/Hyperactivity Disorder Symptoms in Children.",NA
201584,"2015Aug","JAMA pediatrics","Call for Papers on Adolescent and Young Adult Health.",NA
201584,"2015Aug","JAMA pediatrics","Prevalence of Childhood Exposure to Violence, Crime, and Abuse: Results From the National Survey of Children's Exposure to Violence.",NA
201584,"2015Aug","JAMA pediatrics","Effectiveness of Trauma-Focused Cognitive Behavioral Therapy Among Trauma-Affected Children in Lusaka, Zambia: A Randomized Clinical Trial.",NA
201584,"2015Aug","JAMA pediatrics","A Living Systematic Review of Nebulized Hypertonic Saline for Acute Bronchiolitis in Infants.",NA
201584,"2015Aug","JAMA pediatrics","Campaigns Against Ionizing Radiation and Changed Practice Patterns for Imaging Use in Pediatric Appendicitis.",NA
201584,"2015Aug","JAMA pediatrics","Prevalence and Effect of Cyberbullying on Children and Young People: A Scoping Review of Social Media Studies.",NA
201584,"2015Aug","JAMA pediatrics","Effect of Reduction in the Use of Computed Tomography on Clinical Outcomes of Appendicitis.",NA
201584,"2015Aug","JAMA pediatrics","The Weight of Stigma.",NA
201584,"2015Aug","JAMA pediatrics","Association Between Long Telomere Length and Insulin Sensitization in Adolescent Girls With Hyperinsulinemic Androgen Excess.",NA
201584,"2015Aug","JAMA pediatrics","Using Collaborative Improvement and Innovation Networks to Tackle Complex Population Health Problems.",NA
201584,"2015Aug","JAMA pediatrics","Inborn Errors of Metabolism: Advances in Diagnosis and Therapy.",NA
201584,"2015Aug","JAMA pediatrics","Effects of Breastfeeding on Obesity and Intelligence: Causal Insights From Different Study Designs.",NA
201584,"2015Aug","JAMA pediatrics","Noninvasive Ventilation With vs Without Early Surfactant to Prevent Chronic Lung Disease in Preterm Infants: A Systematic Review and Meta-analysis.",NA
201584,"2015Aug","JAMA pediatrics","Nonintubated Surfactant Application vs Conventional Therapy in Extremely Preterm Infants: A Randomized Clinical Trial.",NA
201584,"2015Aug","JAMA pediatrics","CPAP, Surfactant, or Both for the Preterm Infant: Resolving the Dilemma.",NA
201562,"2015Jun","JAMA pediatrics","Breastfeeding and Childhood Leukemia Incidence: A Meta-analysis and Systematic Review.",NA
201562,"2015Jun","JAMA pediatrics","Predictors of timing of transfer from pediatric- to adult-focused primary care.",NA
201562,"2015Jun","JAMA pediatrics","Indoor tanning: no safe amount.",NA
201562,"2015Jun","JAMA pediatrics","Preeclampsia, placental insufficiency, autism, and antiphospholipid antibodies-reply.",NA
201562,"2015Jun","JAMA pediatrics","Preeclampsia, placental insufficiency, autism, and antiphospholipid antibodies.",NA
201562,"2015Jun","JAMA pediatrics","Massive retroperitoneal cystic mass in an adolescent.",NA
201584,"2015Aug","JAMA pediatrics","Evidence, Politics, and the Future of the Children's Health Insurance Program.",NA
201584,"2015Aug","JAMA pediatrics","Adverse Events After Routine Immunization of Extremely Low-Birth-Weight Infants.",NA
201584,"2015Aug","JAMA pediatrics","Association of Parental Adverse Childhood Experiences and Current Child Adversity.",NA
201584,"2015Aug","JAMA pediatrics","Differentiating Sepsis From Adverse Events After Immunization in the Neonatal Intensive Care Unit: How Is a Physician to Know?",NA
201577,"2015Jul","JAMA pediatrics","Practice- and Community-Based Interventions to Increase Human Papillomavirus Vaccine Coverage: A Systematic Review.",NA
201577,"2015Jul","JAMA pediatrics","Effect of Delayed Cord Clamping on Neurodevelopment at 4 Years of Age: A Randomized Clinical Trial.",NA
201577,"2015Jul","JAMA pediatrics","Long-term Follow-up of Placental Transfusion in Full-term Infants.",NA
201577,"2015Jul","JAMA pediatrics","Time to Improve the Global Human Immunodeficiency Virus/AIDS Care Continuum for Adolescents: A Generation at Stake.",NA
201577,"2015Jul","JAMA pediatrics","Suicide Trends Among Elementary School-Aged Children in the United States From 1993 to 2012.",NA
201577,"2015Jul","JAMA pediatrics","Developmental Trajectories of Physical Activity, Sports, and Television Viewing During Childhood to Young Adulthood: Iowa Bone Development Study.",NA
201577,"2015Jul","JAMA pediatrics","Changes in Socioeconomic, Racial/Ethnic, and Sex Disparities in Childhood Obesity at School Entry in the United States.",NA
201577,"2015Jul","JAMA pediatrics","International Child Health Competencies.",NA
201577,"2015Jul","JAMA pediatrics","Drug Dosing and Pharmacokinetics in Children With Obesity: A Systematic Review.",NA
201577,"2015Jul","JAMA pediatrics","Potential and Actual Neonatal Organ and Tissue Donation After Circulatory Determination of Death.",NA
201577,"2015Jul","JAMA pediatrics","Children With Obesity: How Are They Different?",NA
201577,"2015Jul","JAMA pediatrics","""Epigenethics"" in the Neonatal Intensive Care Unit: Conveying Complexity in Health Care for Preterm Children.",NA
201577,"2015Jul","JAMA pediatrics","Invasive Pneumococcal Disease Following the Introduction of 13-Valent Conjugate Vaccine in Children in New York City From 2007 to 2012.",NA
201577,"2015Jul","JAMA pediatrics","Incidence of Concussion During Practice and Games in Youth, High School, and Collegiate American Football Players.",NA
201555,"2015May","JAMA pediatrics","Association between competitive food and beverage policies in elementary schools and childhood overweight/obesity trends: differences by neighborhood socioeconomic resources.",NA
201555,"2015May","JAMA pediatrics","Optimizing nutritional health through behavioral intervention in young children with cystic fibrosis.",NA
201555,"2015May","JAMA pediatrics","Behavioral and nutritional treatment for preschool-aged children with cystic fibrosis: a randomized clinical trial.",NA
201555,"2015May","JAMA pediatrics","Page for patients. The misuse of prescription pain medicine among children and teens.",NA
201555,"2015May","JAMA pediatrics","Error in web-only supplement.",NA
201555,"2015May","JAMA pediatrics","Folic acid supplements during pregnancy in specific clinical settings--reply: what do we know about epilepsy?",NA
201555,"2015May","JAMA pediatrics","Folic acid supplements during pregnancy in specific clinical settings: what do we know about epilepsy?",NA
201555,"2015May","JAMA pediatrics","Placebo effects in infants, toddlers, and parents--reply.",NA
201555,"2015May","JAMA pediatrics","Placebo effects in infants, toddlers, and parents.",NA
201555,"2015May","JAMA pediatrics","Placebo effects in infants, toddlers, and parents.",NA
201555,"2015May","JAMA pediatrics","Follicular rash on the knees and hyperkeratotic palms: a difficult diagnosis.",NA
201577,"2015Jul","JAMA pediatrics","Childhood Sleepwalking and Sleep Terrors: A Longitudinal Study of Prevalence and Familial Aggregation.",NA
201577,"2015Jul","JAMA pediatrics","Remembering the Benefits of Vaccination.",NA
201562,"2015Jun","JAMA pediatrics","Decisions regarding resuscitation of extremely premature infants: should social context matter?",NA
201562,"2015Jun","JAMA pediatrics","Longitudinal effects of dietary sodium and potassium on blood pressure in adolescent girls.",NA
201562,"2015Jun","JAMA pediatrics","Musculoskeletal Pain, Self-reported Physical Function, and Quality of Life in the Teen-Longitudinal Assessment of Bariatric Surgery (Teen-LABS) Cohort.",NA
201562,"2015Jun","JAMA pediatrics","Association between assisted reproductive technology and cardiac alteration at age 5 years.",NA
201562,"2015Jun","JAMA pediatrics","Comparative effectiveness of childhood obesity interventions in pediatric primary care: a cluster-randomized clinical trial.",NA
201562,"2015Jun","JAMA pediatrics","Point-of-Care Ultrasound in Pediatric Clinical Care.",NA
201562,"2015Jun","JAMA pediatrics","Sustainability of Effects of an Early Childhood Obesity Prevention Trial Over Time: A Further 3-Year Follow-up of the Healthy Beginnings Trial.",NA
201562,"2015Jun","JAMA pediatrics","The feedback whirlpool of early childhood sleep and behavior problems.",NA
201562,"2015Jun","JAMA pediatrics","Later emotional and behavioral problems associated with sleep problems in toddlers: a longitudinal study.",NA
201562,"2015Jun","JAMA pediatrics","A national assessment of pediatric readiness of emergency departments.",NA
201562,"2015Jun","JAMA pediatrics","The continuing evolution of pediatric emergency care.",NA
201562,"2015Jun","JAMA pediatrics","Application of Pediatric and Adult Guidelines for Treatment of Lipid Levels Among US Adolescents Transitioning to Young Adulthood.",NA
201547,"2015Apr","JAMA pediatrics","Risk for incident diabetes mellitus following initiation of second-generation antipsychotics among Medicaid-enrolled youths.",NA
201547,"2015Apr","JAMA pediatrics","Association between admission temperature and mortality and major morbidity in preterm infants born at fewer than 33 weeks' gestation.",NA
201547,"2015Apr","JAMA pediatrics","JAMA pediatrics patient page. Keeping children and adolescents safe from firearms.",NA
201547,"2015Apr","JAMA pediatrics","Sudden painless nail shedding. Hand-foot-and-mouth disease (HFMD).",NA
201547,"2015Apr","JAMA pediatrics","Error in group information and figure.",NA
201562,"2015Jun","JAMA pediatrics","Association of definition of acute kidney injury by cystatin C rise with biomarkers and clinical outcomes in children undergoing cardiac surgery.",NA
201562,"2015Jun","JAMA pediatrics","The Future of the National Children's Study.",NA
201562,"2015Jun","JAMA pediatrics","In the Aftermath of the National Children's Study.",NA
201555,"2015May","JAMA pediatrics","Association of Adverse Pregnancy Outcomes With Glyburide vs Insulin in Women With Gestational Diabetes.",NA
201555,"2015May","JAMA pediatrics","Trends in Energy Intakes by Type of Fast Food Restaurant Among US Children From 2003 to 2010.",NA
201555,"2015May","JAMA pediatrics","Parental absence from clinic predicts human immunodeficiency virus treatment failure in adolescents.",NA
201555,"2015May","JAMA pediatrics","Glyburide for gestational diabetes: time for a pause for thought.",NA
201555,"2015May","JAMA pediatrics","The battle against antimicrobial resistance: time for the emergency department to join the fight.",NA
201555,"2015May","JAMA pediatrics","Effects of choice architecture and chef-enhanced meals on the selection and consumption of healthier school foods: a randomized clinical trial.",NA
201555,"2015May","JAMA pediatrics","Leftover prescription opioids after minor procedures: an unwitting source for accidental overdose in children.",NA
201555,"2015May","JAMA pediatrics","Nudging students toward healthier food choices--applying insights from behavioral economics.",NA
201555,"2015May","JAMA pediatrics","Prevention of obesity in infancy and early childhood: a National Institutes of Health workshop.",NA
201555,"2015May","JAMA pediatrics","Hearing others' perspectives when we hear, ""do everything!"".",NA
201555,"2015May","JAMA pediatrics","A risk-adjusted, composite outcomes score and resource utilization metrics for very low-birth-weight infants.",NA
201555,"2015May","JAMA pediatrics","Substandard vaccination compliance and the 2015 measles outbreak.",NA
201555,"2015May","JAMA pediatrics","Direct admission to hospitals among children in the United States.",NA
201555,"2015May","JAMA pediatrics","Using simulation to improve patient safety: dawn of a new era.",NA
201555,"2015May","JAMA pediatrics","Comparison of isotonic and hypotonic intravenous maintenance fluids: a randomized clinical trial.",NA
201555,"2015May","JAMA pediatrics","Widening rural-urban disparities in youth suicides, United States, 1996-2010.",NA
201555,"2015May","JAMA pediatrics","Youth suicide and access to guns.",NA
201533,"2015Mar","JAMA pediatrics","Electronic cigarette sales to minors via the internet.",NA
201533,"2015Mar","JAMA pediatrics","Systematic growth monitoring for the early detection of celiac disease in children.",NA
201533,"2015Mar","JAMA pediatrics","Common questions about neonatal jaundice.",NA
201533,"2015Mar","JAMA pediatrics","Physical activity and depression: type of exercise matters--reply.",NA
201533,"2015Mar","JAMA pediatrics","The American board of pediatrics should close up shop--reply.",NA
201533,"2015Mar","JAMA pediatrics","Physical activity and depression: type of exercise matters.",NA
201533,"2015Mar","JAMA pediatrics","Reducing rate of fertility multiples requires policy changes.",NA
201533,"2015Mar","JAMA pediatrics","The American board of pediatrics should close up shop.",NA
201533,"2015Mar","JAMA pediatrics","Don'T forget palliative patients--reply.",NA
201533,"2015Mar","JAMA pediatrics","Don'T forget palliative patients.",NA
201533,"2015Mar","JAMA pediatrics","Neonate with choking.",NA
201555,"2015May","JAMA pediatrics","The physician-scientist workforce and board certification.",NA
201555,"2015May","JAMA pediatrics","Cardiovascular Risk Factors in Severely Obese Adolescents: The Teen Longitudinal Assessment of Bariatric Surgery (Teen-LABS) Study.",NA
201555,"2015May","JAMA pediatrics","Teen Dating Violence (Physical and Sexual) Among US High School Students: Findings From the 2013 National Youth Risk Behavior Survey.",NA
201555,"2015May","JAMA pediatrics","Effect of dependent coverage expansion of the Affordable Care Act on health and access to care for young adults.",NA
201547,"2015Apr","JAMA pediatrics","Program science--a framework for improving global maternal, newborn, and child health.",NA
201547,"2015Apr","JAMA pediatrics","Efficacy and optimization of palivizumab injection regimens against respiratory syncytial virus infection.",NA
201547,"2015Apr","JAMA pediatrics","Pediatric intensive care unit mortality among Latino children before and after a multilevel health care delivery intervention.",NA
201547,"2015Apr","JAMA pediatrics","Collaborative centralized reminder/recall notification to increase immunization rates among young children: a comparative effectiveness trial.",NA
201547,"2015Apr","JAMA pediatrics","Implementation science in pediatric health care: advances and opportunities.",NA
201547,"2015Apr","JAMA pediatrics","Centralized reminder/recall: collaboration to promote the effective use of technology.",NA
201547,"2015Apr","JAMA pediatrics","Predictors of community therapists' use of therapy techniques in a large public mental health system.",NA
201547,"2015Apr","JAMA pediatrics","The know-do gap in quality of health care for childhood diarrhea and pneumonia in rural India.",NA
201547,"2015Apr","JAMA pediatrics","Injury prevention by medication among children with attention-deficit/hyperactivity disorder: a case-only study.",NA
201547,"2015Apr","JAMA pediatrics","The know, do, and quality gaps in international maternal and child health care interventions.",NA
201547,"2015Apr","JAMA pediatrics","Hypoxic-ischemic encephalopathy: a review for the clinician.",NA
201547,"2015Apr","JAMA pediatrics","Measles, mandates, and making vaccination the default option.",NA
201547,"2015Apr","JAMA pediatrics","Access to mental health services: implementing an integrated solution.",NA
201547,"2015Apr","JAMA pediatrics","Oxygen saturation target range for extremely preterm infants: a systematic review and meta-analysis.",NA
201547,"2015Apr","JAMA pediatrics","Pragmatic trial of health care technologies to improve adherence to pediatric asthma treatment: a randomized clinical trial.",NA
201547,"2015Apr","JAMA pediatrics","Oxygen therapy for preterm neonates: the elusive optimal target.",NA
201547,"2015Apr","JAMA pediatrics","Understanding adherence requires pragmatic trials: lessons from pediatric asthma.",NA
201547,"2015Apr","JAMA pediatrics","Establishing superior benchmarks of care in clinical practice: a proposal to drive achievable health care value.",NA
201547,"2015Apr","JAMA pediatrics","Parents' preferences for enhanced access in the pediatric medical home: a discrete choice experiment.",NA
201547,"2015Apr","JAMA pediatrics","Central catheter-associated bloodstream infection reduction with ethanol lock prophylaxis in pediatric intestinal failure: broadening quality improvement initiatives from hospital to home.",NA
201523,"2015Feb","JAMA pediatrics","Hospital variation and risk factors for bronchopulmonary dysplasia in a population-based cohort.",NA
201523,"2015Feb","JAMA pediatrics","Pregnancy outcomes for kidney transplant recipients with transplantation as a child.",NA
201523,"2015Feb","JAMA pediatrics","JAMA Pediatrics Patient Page. Risks of hookah smoking.",NA
201523,"2015Feb","JAMA pediatrics","Ethics and etiquette in neonatal intensive care—reply.",NA
201523,"2015Feb","JAMA pediatrics","Ethics and etiquette in neonatal intensive care: the value of parents' engagement in everyday ethics and recommendations for further advancing the field.",NA
201523,"2015Feb","JAMA pediatrics","Risk model for renal scarring: validation and implications still needed for primary care—reply.",NA
201523,"2015Feb","JAMA pediatrics","Risk model for renal scarring: validation and implications still needed for primary care practice.",NA
201523,"2015Feb","JAMA pediatrics","A large, tender scalp nodule in an 8-year-old boy.",NA
201533,"2015Mar","JAMA pediatrics","Effect of early institutionalization and foster care on long-term white matter development: a randomized clinical trial.",NA
201533,"2015Mar","JAMA pediatrics","Keeping up with outcomes for infants born at extremely low gestational ages.",NA
201533,"2015Mar","JAMA pediatrics","Close to home.",NA
201533,"2015Mar","JAMA pediatrics","Survival and morbidity of preterm children born at 22 through 34 weeks' gestation in France in 2011: results of the EPIPAGE-2 cohort study.",NA
201533,"2015Mar","JAMA pediatrics","Cued recall of alcohol advertising on television and underage drinking behavior.",NA
201533,"2015Mar","JAMA pediatrics","Prevalence of and trends in dyslipidemia and blood pressure among US children and adolescents, 1999-2012.",NA
201533,"2015Mar","JAMA pediatrics","Maternal holding vs oral glucose administration as nonpharmacologic analgesia in newborns: a functional neuroimaging study.",NA
201533,"2015Mar","JAMA pediatrics","Addressing millennial morbidities: accentuate the positive.",NA
201533,"2015Mar","JAMA pediatrics","Twelve-dose drug regimen now also an option for preventing tuberculosis in children and adolescents.",NA
201533,"2015Mar","JAMA pediatrics","How health information technology is failing to achieve its full potential.",NA
201533,"2015Mar","JAMA pediatrics","Treatment for preventing tuberculosis in children and adolescents: a randomized clinical trial of a 3-month, 12-dose regimen of a combination of rifapentine and isoniazid.",NA
201533,"2015Mar","JAMA pediatrics","Evaluation of the effect of human immunodeficiency virus-related structural interventions: the connect to protect project.",NA
201533,"2015Mar","JAMA pediatrics","A landmark report on improving medicines for children.",NA
201516,"2015Jan","JAMA pediatrics","Why it matters to know the relationship between child abuse and neglect and sexual offending.",NA
201516,"2015Jan","JAMA pediatrics","A prospective examination of whether childhood sexual abuse predicts subsequent sexual offending.",NA
201516,"2015Jan","JAMA pediatrics","Effect of expanding medicaid for parents on children's health insurance coverage: lessons from the Oregon experiment.",NA
201516,"2015Jan","JAMA pediatrics","Healthy school lunches.",NA
201516,"2015Jan","JAMA pediatrics","A 24-day-old neonate with annular plaques on the scalp.",NA
201533,"2015Mar","JAMA pediatrics","The distribution of clinical phenotypes of preterm birth syndrome: implications for prevention.",NA
201533,"2015Mar","JAMA pediatrics","Risk for cerebral palsy in infants with total serum bilirubin levels at or above the exchange transfusion threshold: a population-based study.",NA
201523,"2015Feb","JAMA pediatrics","Electronic cigarette use and exposure in the pediatric population.",NA
201523,"2015Feb","JAMA pediatrics","Accuracy of Bayley scores as outcome measures in trials of neonatal therapies.",NA
201523,"2015Feb","JAMA pediatrics","Clinical outcomes after bilevel positive airway pressure treatment for acute asthma exacerbations.",NA
201523,"2015Feb","JAMA pediatrics","High-value, cost-conscious medical education.",NA
201523,"2015Feb","JAMA pediatrics","Women in pediatrics.",NA
201523,"2015Feb","JAMA pediatrics","Improving cardiopulmonary resuscitation with a CPR feedback device and refresher simulations (CPR CARES Study): a randomized clinical trial.",NA
201523,"2015Feb","JAMA pediatrics","Analyzing the effect of state legislation on health care utilization for children with concussion.",NA
201516,"2015Jan","JAMA pediatrics","Problematic consequences of using standard errors rather than standard deviations: calculation of effect sizes.",NA
201523,"2015Feb","JAMA pediatrics","Outpatient antibiotic therapy for acute osteomyelitis in children: balancing safety and efficacy.",NA
201523,"2015Feb","JAMA pediatrics","Nonalcoholic fatty liver disease: a challenge for pediatricians.",NA
201523,"2015Feb","JAMA pediatrics","Comparative effectiveness of intravenous vs oral antibiotics for postdischarge treatment of acute osteomyelitis in children.",NA
201516,"2015Jan","JAMA pediatrics","Problematic consequences of using standard errors rather than standard deviations-reply.",NA
201523,"2015Feb","JAMA pediatrics","Teens and gun trafficking: a call for pediatric advocacy.",NA
201523,"2015Feb","JAMA pediatrics","Associations between initial water pipe tobacco smoking and snus use and subsequent cigarette smoking: results from a longitudinal study of US adolescents and young adults.",NA
201523,"2015Feb","JAMA pediatrics","Preeclampsia, placental insufficiency, and autism spectrum disorder or developmental delay.",NA
2014122,"2014Dec","JAMA pediatrics","Retinal vessel alterations and cerebral white matter microstructural damage in obese adolescents with metabolic syndrome.",NA
2014122,"2014Dec","JAMA pediatrics","Missed opportunities for pregnancy prevention among insured adolescents.",NA
2014122,"2014Dec","JAMA pediatrics","JAMA pediatrics patient page. Texting and driving.",NA
2014122,"2014Dec","JAMA pediatrics","In reply.",NA
2014122,"2014Dec","JAMA pediatrics","In reply.",NA
2014122,"2014Dec","JAMA pediatrics","Surgery and neurodevelopmental impairment: need for time-dependent covariates to correct for confounding by indication.",NA
2014122,"2014Dec","JAMA pediatrics","Pain terminology.",NA
2014122,"2014Dec","JAMA pediatrics","Pain terminology.",NA
2014122,"2014Dec","JAMA pediatrics","A teenager with fever, rash, and arthralgia. Streptobacillus moniliformis infection.",NA
201523,"2015Feb","JAMA pediatrics","Addressing the challenges of clinician training for long-acting reversible contraception.",NA
201523,"2015Feb","JAMA pediatrics","Risk and protective factors for falls from furniture in young children: multicenter case-control study.",NA
201523,"2015Feb","JAMA pediatrics","Intervention effects on diurnal cortisol rhythms of Child Protective Services-referred infants in early childhood: preschool follow-up results of a randomized clinical trial.",NA
201516,"2015Jan","JAMA pediatrics","Estimating impacts of a breakfast in the classroom program on school outcomes.",NA
201516,"2015Jan","JAMA pediatrics","Is lunch from home better than the school cafeteria?: a look at the new school lunch criteria.",NA
201516,"2015Jan","JAMA pediatrics","Continued promise of school breakfast programs for improving academic outcomes : breakfast is still the most important meal of the day.",NA
201516,"2015Jan","JAMA pediatrics","Good-parent beliefs of parents of seriously ill children.",NA
201516,"2015Jan","JAMA pediatrics","Quality and cost of student lunches brought from home.",NA
201516,"2015Jan","JAMA pediatrics","Advancing children's rights and ensuring the well-being of children.",NA
201516,"2015Jan","JAMA pediatrics","Universal state newborn screening programs can reduce health disparities.",NA
201516,"2015Jan","JAMA pediatrics","Association of early caffeine administration and neonatal outcomes in very preterm neonates.",NA
201516,"2015Jan","JAMA pediatrics","Potential impact of national school nutritional environment policies: cross-sectional associations with US secondary student overweight/obesity, 2008-2012.",NA
201516,"2015Jan","JAMA pediatrics","Considering the potential effect of federal policy on childhood obesity.",NA
201516,"2015Jan","JAMA pediatrics","Effect of deregionalized care on mortality in very low-birth-weight infants with necrotizing enterocolitis.",NA
201516,"2015Jan","JAMA pediatrics","Congenital anomalies and in utero antiretroviral exposure in human immunodeficiency virus-exposed uninfected infants.",NA
201516,"2015Jan","JAMA pediatrics","Ensuring access to the appropriate health care professionals: regionalization and centralization of care in a new era of health care financing and delivery.",NA
2014114,"2014Nov","JAMA pediatrics","Early infant feeding and obesity risk.",NA
2014114,"2014Nov","JAMA pediatrics","In reply.",NA
2014114,"2014Nov","JAMA pediatrics","In reply.",NA
2014114,"2014Nov","JAMA pediatrics","Solar protection by hair: more complex than it seems to be.",NA
2014114,"2014Nov","JAMA pediatrics","In reply.",NA
2014114,"2014Nov","JAMA pediatrics","Nebulized hypertonic saline for bronchiolitis.",NA
2014114,"2014Nov","JAMA pediatrics","Undertreated and untreated pain should be considered an adverse event of neonatal circumcision.",NA
2014114,"2014Nov","JAMA pediatrics","A newborn with a chest mass.",NA
2014114,"2014Nov","JAMA pediatrics","Folic acid supplements during pregnancy and child psychomotor development after the first year of life.",NA
2014114,"2014Nov","JAMA pediatrics","Associations of tobacco control policies with birth outcomes.",NA
201516,"2015Jan","JAMA pediatrics","Efficacy and safety of umbilical cord milking at birth: a systematic review and meta-analysis.",NA
201516,"2015Jan","JAMA pediatrics","Violent reinjury and mortality among youth seeking emergency department care for assault-related injury: a 2-year prospective cohort study.",NA
201516,"2015Jan","JAMA pediatrics","Explaining the increase in the prevalence of autism spectrum disorders: the proportion attributable to changes in reporting practices.",NA
201516,"2015Jan","JAMA pediatrics","Placental transfusion at birth: do we have all of the answers?",NA
2014122,"2014Dec","JAMA pediatrics","Improvement in preventive care of young adults after the affordable care act: the affordable care act is helping.",NA
2014122,"2014Dec","JAMA pediatrics","Placebo effect in the treatment of acute cough in infants and toddlers: a randomized clinical trial.",NA
2014122,"2014Dec","JAMA pediatrics","Validity and responsiveness of the pediatric quality of life inventory (PedsQL) 4.0 generic core scales in the pediatric inpatient setting.",NA
2014122,"2014Dec","JAMA pediatrics","Using the placebo effect to treat cold symptoms in children.",NA
2014122,"2014Dec","JAMA pediatrics","Children and U.S. federal policy on health and health care: seen but not heard.",NA
2014122,"2014Dec","JAMA pediatrics","Associations between genetic obesity susceptibility and early postnatal fat and lean mass: an individual participant meta-analysis.",NA
2014122,"2014Dec","JAMA pediatrics","Ebola virus disease and children: what pediatric health care professionals need to know.",NA
2014122,"2014Dec","JAMA pediatrics","Exercise and depressive symptoms in adolescents: a longitudinal cohort study.",NA
